timestamp,model_name,test_name,context_title,context_type,accuracy,seed,text_length
2025-12-16 15:24:02,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_105,chara,0.5,28,709
2025-12-16 15:25:21,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_556,chara,0.541,28,752
2025-12-16 15:28:39,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_106,clean,0.62,28,206
2025-12-16 15:30:27,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_557,clean,0.632,28,689
2025-12-16 15:33:14,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_106,meani,0.615,28,206
2025-12-16 15:35:22,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_557,meani,0.597,28,689
2025-12-16 15:37:50,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_106,wordd,0.62,28,206
2025-12-16 15:40:21,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_557,wordd,0.596,28,689
2025-12-16 15:42:37,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_106,chara,0.52,28,206
2025-12-16 15:45:56,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_557,chara,0.542,28,689
2025-12-16 15:47:13,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_107,clean,0.642,28,200
2025-12-16 15:50:25,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_558,clean,0.604,28,250
2025-12-16 15:51:51,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_107,meani,0.621,28,200
2025-12-16 15:54:48,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_558,meani,0.59,28,250
2025-12-16 15:56:28,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_107,wordd,0.615,28,200
2025-12-16 15:59:23,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_558,wordd,0.559,28,250
2025-12-16 16:02:25,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_107,chara,0.536,28,200
2025-12-16 16:05:16,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_558,chara,0.521,28,250
2025-12-16 16:07:16,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_108,clean,0.612,28,389
2025-12-16 16:09:41,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_559,clean,0.627,28,205
2025-12-16 16:12:07,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_108,meani,0.623,28,389
2025-12-16 16:14:09,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_559,meani,0.62,28,205
2025-12-16 16:16:56,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_108,wordd,0.596,28,389
2025-12-16 16:18:39,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_559,wordd,0.602,28,205
2025-12-16 16:22:09,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_108,chara,0.539,28,389
2025-12-16 16:23:19,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_559,chara,0.551,28,205
2025-12-16 16:27:11,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_109,clean,0.573,28,724
2025-12-16 16:28:02,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_56,clean,0.592,28,587
2025-12-16 16:32:13,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_109,meani,0.561,28,724
2025-12-16 16:32:44,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_56,meani,0.622,28,587
2025-12-16 16:37:14,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_109,wordd,0.534,28,724
2025-12-16 16:37:25,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_56,wordd,0.6,28,587
2025-12-16 16:42:50,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_56,chara,0.513,28,587
2025-12-16 16:42:59,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_109,chara,0.521,28,724
2025-12-16 16:47:33,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_560,clean,0.57,28,586
2025-12-16 16:47:54,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_11,clean,0.591,28,630
2025-12-16 16:52:18,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_560,meani,0.524,28,586
2025-12-16 16:52:47,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_11,meani,0.562,28,630
2025-12-16 16:56:57,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_560,wordd,0.477,28,586
2025-12-16 16:57:37,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_11,wordd,0.576,28,630
2025-12-16 17:02:23,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_560,chara,0.537,28,586
2025-12-16 17:03:04,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_11,chara,0.542,28,630
2025-12-16 17:06:56,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_561,clean,0.599,28,382
2025-12-16 17:08:07,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_110,clean,0.595,28,552
2025-12-16 17:11:34,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_561,meani,0.597,28,382
2025-12-16 17:13:15,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_110,meani,0.584,28,552
2025-12-16 17:16:06,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_561,wordd,0.607,28,382
2025-12-16 17:18:21,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_110,wordd,0.589,28,552
2025-12-16 17:21:05,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_561,chara,0.519,28,382
2025-12-16 17:23:55,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_110,chara,0.534,28,552
2025-12-16 17:26:03,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_562,clean,0.649,28,730
2025-12-16 17:29:02,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_111,clean,0.606,28,691
2025-12-16 17:30:59,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_562,meani,0.601,28,730
2025-12-16 17:33:57,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_111,meani,0.603,28,691
2025-12-16 17:35:56,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_562,wordd,0.584,28,730
2025-12-16 17:38:54,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_111,wordd,0.576,28,691
2025-12-16 17:41:34,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_562,chara,0.54,28,730
2025-12-16 17:44:30,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_111,chara,0.544,28,691
2025-12-16 17:46:21,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_563,clean,0.604,28,564
2025-12-16 17:49:08,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_112,clean,0.607,28,329
2025-12-16 17:51:03,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_563,meani,0.602,28,564
2025-12-16 17:53:43,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_112,meani,0.597,28,329
2025-12-16 17:55:47,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_563,wordd,0.589,28,564
2025-12-16 17:58:20,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_112,wordd,0.583,28,329
2025-12-16 18:01:10,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_563,chara,0.566,28,564
2025-12-16 18:03:30,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_112,chara,0.528,28,329
2025-12-16 18:06:58,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_564,clean,0.631,28,675
2025-12-16 18:09:27,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_113,clean,0.615,28,415
2025-12-16 18:13:22,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_564,meani,0.633,28,675
2025-12-16 18:15:25,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_113,meani,0.607,28,415
2025-12-16 18:19:44,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_564,wordd,0.609,28,675
2025-12-16 18:21:23,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_113,wordd,0.588,28,415
2025-12-16 18:26:51,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_564,chara,0.55,28,675
2025-12-16 18:27:43,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_113,chara,0.516,28,415
2025-12-16 18:32:36,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_565,clean,0.614,28,418
2025-12-16 18:33:25,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_114,clean,0.607,28,686
2025-12-16 18:37:43,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_565,meani,0.603,28,418
2025-12-16 18:38:47,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_114,meani,0.575,28,686
2025-12-16 18:42:46,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_565,wordd,0.597,28,418
2025-12-16 18:44:08,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_114,wordd,0.582,28,686
2025-12-16 18:48:17,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_565,chara,0.55,28,418
2025-12-16 18:50:07,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_114,chara,0.538,28,686
2025-12-16 18:53:11,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_566,clean,0.599,28,231
2025-12-16 18:55:10,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_115,clean,0.599,28,410
2025-12-16 18:58:00,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_566,meani,0.597,28,231
2025-12-16 19:00:11,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_115,meani,0.585,28,410
2025-12-16 19:02:54,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_566,wordd,0.595,28,231
2025-12-16 19:05:13,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_115,wordd,0.57,28,410
2025-12-16 19:08:00,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_566,chara,0.551,28,231
2025-12-16 19:10:19,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_115,chara,0.539,28,410
2025-12-16 19:12:57,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_567,clean,0.596,28,752
2025-12-16 19:15:13,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_116,clean,0.595,28,648
2025-12-16 19:18:00,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_567,meani,0.589,28,752
2025-12-16 19:20:03,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_116,meani,0.605,28,648
2025-12-16 19:23:00,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_567,wordd,0.576,28,752
2025-12-16 19:24:52,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_116,wordd,0.573,28,648
2025-12-16 19:28:42,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_567,chara,0.513,28,752
2025-12-16 19:30:24,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_116,chara,0.545,28,648
2025-12-16 19:33:45,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_568,clean,0.608,28,758
2025-12-16 19:35:03,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_117,clean,0.594,28,383
2025-12-16 19:38:46,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_568,meani,0.585,28,758
2025-12-16 19:39:40,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_117,meani,0.589,28,383
2025-12-16 19:43:47,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_568,wordd,0.58,28,758
2025-12-16 19:44:18,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_117,wordd,0.563,28,383
2025-12-16 19:49:17,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_117,chara,0.548,28,383
2025-12-16 19:49:30,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_568,chara,0.536,28,758
2025-12-16 19:54:17,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_118,clean,0.613,28,695
2025-12-16 19:54:21,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_569,clean,0.556,28,648
2025-12-16 19:59:12,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_569,meani,0.564,28,648
2025-12-16 19:59:16,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_118,meani,0.569,28,695
2025-12-16 20:04:04,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_569,wordd,0.591,28,648
2025-12-16 20:04:16,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_118,wordd,0.568,28,695
2025-12-16 20:09:45,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_569,chara,0.508,28,648
2025-12-16 20:09:55,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_118,chara,0.537,28,695
2025-12-16 20:14:23,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_57,clean,0.551,28,293
2025-12-16 20:14:51,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_119,clean,0.591,28,677
2025-12-16 20:18:59,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_57,meani,0.563,28,293
2025-12-16 20:19:48,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_119,meani,0.597,28,677
2025-12-16 20:23:36,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_57,wordd,0.562,28,293
2025-12-16 20:24:45,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_119,wordd,0.58,28,677
2025-12-16 20:28:30,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_57,chara,0.518,28,293
2025-12-16 20:30:23,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_119,chara,0.521,28,677
2025-12-16 20:33:04,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_570,clean,0.595,28,230
2025-12-16 20:35:26,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_12,clean,0.616,28,731
2025-12-16 20:37:28,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_570,meani,0.582,28,230
2025-12-16 20:40:26,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_12,meani,0.602,28,731
2025-12-16 20:41:56,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_570,wordd,0.616,28,230
2025-12-16 20:45:28,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_12,wordd,0.586,28,731
2025-12-16 20:46:45,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_570,chara,0.548,28,230
2025-12-16 20:51:10,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_12,chara,0.501,28,731
2025-12-16 20:51:14,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_571,clean,0.592,28,279
2025-12-16 20:55:41,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_571,meani,0.606,28,279
2025-12-16 20:55:42,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_120,clean,0.601,28,370
2025-12-16 21:00:07,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_571,wordd,0.592,28,279
2025-12-16 21:00:14,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_120,meani,0.61,28,370
2025-12-16 21:04:46,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_120,wordd,0.609,28,370
2025-12-16 21:04:50,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_571,chara,0.545,28,279
2025-12-16 21:09:29,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_572,clean,0.607,28,501
2025-12-16 21:09:41,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_120,chara,0.49,28,370
2025-12-16 21:14:09,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_572,meani,0.596,28,501
2025-12-16 21:14:30,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_121,clean,0.606,28,533
2025-12-16 21:18:50,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_572,wordd,0.594,28,501
2025-12-16 21:19:21,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_121,meani,0.594,28,533
2025-12-16 21:23:59,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_572,chara,0.543,28,501
2025-12-16 21:24:10,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_121,wordd,0.607,28,533
2025-12-16 21:29:11,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_573,clean,0.619,28,780
2025-12-16 21:29:29,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_121,chara,0.533,28,533
2025-12-16 21:34:08,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_122,clean,0.553,28,496
2025-12-16 21:34:14,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_573,meani,0.622,28,780
2025-12-16 21:38:46,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_122,meani,0.582,28,496
2025-12-16 21:39:19,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_573,wordd,0.608,28,780
2025-12-16 21:43:24,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_122,wordd,0.602,28,496
2025-12-16 21:45:07,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_573,chara,0.55,28,780
2025-12-16 21:48:33,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_122,chara,0.553,28,496
2025-12-16 21:50:04,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_574,clean,0.638,28,714
2025-12-16 21:53:05,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_123,clean,0.614,28,240
2025-12-16 21:55:01,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_574,meani,0.578,28,714
2025-12-16 21:57:35,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_123,meani,0.612,28,240
2025-12-16 21:59:57,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_574,wordd,0.588,28,714
2025-12-16 22:02:05,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_123,wordd,0.607,28,240
2025-12-16 22:05:47,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_574,chara,0.532,28,714
2025-12-16 22:06:47,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_123,chara,0.568,28,240
2025-12-16 22:10:12,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_575,clean,0.6,28,208
2025-12-16 22:11:37,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_124,clean,0.601,28,533
2025-12-16 22:14:45,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_575,meani,0.584,28,208
2025-12-16 22:16:29,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_124,meani,0.593,28,533
2025-12-16 22:19:05,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_575,wordd,0.595,28,208
2025-12-16 22:21:23,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_124,wordd,0.607,28,533
2025-12-16 22:23:45,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_fake_575,chara,0.534,28,208
