timestamp,model_name,test_name,context_title,context_type,accuracy,seed,text_length
2025-12-01 18:35:24,Qwen/Qwen3-8B,MMLU_selected_subjects,1907_West_Down_by-election,clean,0.59,28,215
2025-12-01 18:36:07,Qwen/Qwen3-8B,MMLU_selected_subjects,Kate_Burton_(actress),wordd,0.594,28,361
2025-12-01 18:39:59,Qwen/Qwen3-8B,MMLU_selected_subjects,1907_West_Down_by-election,meani,0.589,28,215
2025-12-01 18:41:05,Qwen/Qwen3-8B,MMLU_selected_subjects,Kate_Burton_(actress),chara,0.534,28,361
2025-12-01 18:44:34,Qwen/Qwen3-8B,MMLU_selected_subjects,1907_West_Down_by-election,wordd,0.573,28,215
2025-12-01 18:45:39,Qwen/Qwen3-8B,MMLU_selected_subjects,Katherine_Tingley,clean,0.547,28,270
2025-12-01 18:49:15,Qwen/Qwen3-8B,MMLU_selected_subjects,1907_West_Down_by-election,chara,0.527,28,215
2025-12-01 18:50:13,Qwen/Qwen3-8B,MMLU_selected_subjects,Katherine_Tingley,meani,0.578,28,270
2025-12-01 18:54:05,Qwen/Qwen3-8B,MMLU_selected_subjects,1918_Liga_Peruana_de_Football,clean,0.591,28,538
2025-12-01 18:54:50,Qwen/Qwen3-8B,MMLU_selected_subjects,Katherine_Tingley,wordd,0.558,28,270
2025-12-01 18:58:56,Qwen/Qwen3-8B,MMLU_selected_subjects,1918_Liga_Peruana_de_Football,meani,0.608,28,538
2025-12-01 18:59:43,Qwen/Qwen3-8B,MMLU_selected_subjects,Katherine_Tingley,chara,0.525,28,270
2025-12-01 19:03:48,Qwen/Qwen3-8B,MMLU_selected_subjects,1918_Liga_Peruana_de_Football,wordd,0.595,28,538
2025-12-01 19:04:44,Qwen/Qwen3-8B,MMLU_selected_subjects,Kaviyaloor,clean,0.573,28,547
2025-12-01 19:09:12,Qwen/Qwen3-8B,MMLU_selected_subjects,1918_Liga_Peruana_de_Football,chara,0.549,28,538
2025-12-01 19:09:49,Qwen/Qwen3-8B,MMLU_selected_subjects,Kaviyaloor,meani,0.613,28,547
2025-12-01 19:14:14,Qwen/Qwen3-8B,MMLU_selected_subjects,1941_Dayton_Flyers_football_team,clean,0.604,28,526
2025-12-01 19:14:49,Qwen/Qwen3-8B,MMLU_selected_subjects,Kaviyaloor,wordd,0.597,28,547
2025-12-01 19:19:13,Qwen/Qwen3-8B,MMLU_selected_subjects,1941_Dayton_Flyers_football_team,meani,0.607,28,526
2025-12-01 19:20:10,Qwen/Qwen3-8B,MMLU_selected_subjects,Kaviyaloor,chara,0.53,28,547
2025-12-01 19:24:10,Qwen/Qwen3-8B,MMLU_selected_subjects,1941_Dayton_Flyers_football_team,wordd,0.579,28,526
2025-12-01 19:24:44,Qwen/Qwen3-8B,MMLU_selected_subjects,Kawanishi_K-3,clean,0.574,28,209
2025-12-01 19:29:17,Qwen/Qwen3-8B,MMLU_selected_subjects,Kawanishi_K-3,meani,0.587,28,209
2025-12-01 19:29:41,Qwen/Qwen3-8B,MMLU_selected_subjects,1941_Dayton_Flyers_football_team,chara,0.561,28,526
2025-12-01 19:33:44,Qwen/Qwen3-8B,MMLU_selected_subjects,Kawanishi_K-3,wordd,0.59,28,209
2025-12-01 19:34:26,Qwen/Qwen3-8B,MMLU_selected_subjects,1948–49_Brentford_F.C._season,clean,0.594,28,408
2025-12-01 19:38:22,Qwen/Qwen3-8B,MMLU_selected_subjects,Kawanishi_K-3,chara,0.545,28,209
2025-12-01 19:39:07,Qwen/Qwen3-8B,MMLU_selected_subjects,1948–49_Brentford_F.C._season,meani,0.627,28,408
2025-12-01 19:43:00,Qwen/Qwen3-8B,MMLU_selected_subjects,Kenneth_N._Good,clean,0.576,28,326
2025-12-01 19:43:50,Qwen/Qwen3-8B,MMLU_selected_subjects,1948–49_Brentford_F.C._season,wordd,0.587,28,408
2025-12-01 19:47:37,Qwen/Qwen3-8B,MMLU_selected_subjects,Kenneth_N._Good,meani,0.601,28,326
2025-12-01 19:48:57,Qwen/Qwen3-8B,MMLU_selected_subjects,1948–49_Brentford_F.C._season,chara,0.519,28,408
2025-12-01 19:52:14,Qwen/Qwen3-8B,MMLU_selected_subjects,Kenneth_N._Good,wordd,0.584,28,326
2025-12-01 19:53:42,Qwen/Qwen3-8B,MMLU_selected_subjects,1950–51_Danish_1st_Division,clean,0.605,28,327
2025-12-01 19:57:08,Qwen/Qwen3-8B,MMLU_selected_subjects,Kenneth_N._Good,chara,0.543,28,326
2025-12-01 19:58:24,Qwen/Qwen3-8B,MMLU_selected_subjects,1950–51_Danish_1st_Division,meani,0.588,28,327
2025-12-01 20:01:53,Qwen/Qwen3-8B,MMLU_selected_subjects,Khalichian,clean,0.55,28,331
2025-12-01 20:03:07,Qwen/Qwen3-8B,MMLU_selected_subjects,1950–51_Danish_1st_Division,wordd,0.612,28,327
2025-12-01 20:06:39,Qwen/Qwen3-8B,MMLU_selected_subjects,Khalichian,meani,0.611,28,331
2025-12-01 20:08:09,Qwen/Qwen3-8B,MMLU_selected_subjects,1950–51_Danish_1st_Division,chara,0.557,28,327
2025-12-01 20:11:23,Qwen/Qwen3-8B,MMLU_selected_subjects,Khalichian,wordd,0.602,28,331
2025-12-01 20:12:57,Qwen/Qwen3-8B,MMLU_selected_subjects,1951_Iowa_State_Teachers_Panthers_football_team,clean,0.578,28,379
2025-12-01 20:16:28,Qwen/Qwen3-8B,MMLU_selected_subjects,Khalichian,chara,0.55,28,331
2025-12-01 20:17:39,Qwen/Qwen3-8B,MMLU_selected_subjects,1951_Iowa_State_Teachers_Panthers_football_team,meani,0.614,28,379
2025-12-01 20:21:15,Qwen/Qwen3-8B,MMLU_selected_subjects,Khardun_Kola,clean,0.574,28,295
2025-12-01 20:22:23,Qwen/Qwen3-8B,MMLU_selected_subjects,1951_Iowa_State_Teachers_Panthers_football_team,wordd,0.61,28,379
2025-12-01 20:26:01,Qwen/Qwen3-8B,MMLU_selected_subjects,Khardun_Kola,meani,0.587,28,295
2025-12-01 20:27:34,Qwen/Qwen3-8B,MMLU_selected_subjects,1951_Iowa_State_Teachers_Panthers_football_team,chara,0.566,28,379
2025-12-01 20:30:46,Qwen/Qwen3-8B,MMLU_selected_subjects,Khardun_Kola,wordd,0.566,28,295
2025-12-01 20:32:20,Qwen/Qwen3-8B,MMLU_selected_subjects,1956_South_Korean_local_elections,clean,0.582,28,374
2025-12-01 20:35:44,Qwen/Qwen3-8B,MMLU_selected_subjects,Khardun_Kola,chara,0.542,28,295
2025-12-01 20:37:09,Qwen/Qwen3-8B,MMLU_selected_subjects,1956_South_Korean_local_elections,meani,0.584,28,374
2025-12-01 20:40:33,Qwen/Qwen3-8B,MMLU_selected_subjects,Khebda,clean,0.595,28,289
2025-12-01 20:41:56,Qwen/Qwen3-8B,MMLU_selected_subjects,1956_South_Korean_local_elections,wordd,0.568,28,374
2025-12-01 20:45:20,Qwen/Qwen3-8B,MMLU_selected_subjects,Khebda,meani,0.605,28,289
2025-12-01 20:47:04,Qwen/Qwen3-8B,MMLU_selected_subjects,1956_South_Korean_local_elections,chara,0.541,28,374
2025-12-01 20:50:06,Qwen/Qwen3-8B,MMLU_selected_subjects,Khebda,wordd,0.591,28,289
2025-12-01 20:51:51,Qwen/Qwen3-8B,MMLU_selected_subjects,1964_Kansas_State_Wildcats_football_team,clean,0.589,28,453
2025-12-01 20:55:06,Qwen/Qwen3-8B,MMLU_selected_subjects,Khebda,chara,0.552,28,289
2025-12-01 20:56:35,Qwen/Qwen3-8B,MMLU_selected_subjects,1964_Kansas_State_Wildcats_football_team,meani,0.592,28,453
2025-12-01 20:59:47,Qwen/Qwen3-8B,MMLU_selected_subjects,Kings_of_South_Beach,clean,0.587,28,360
2025-12-01 21:01:17,Qwen/Qwen3-8B,MMLU_selected_subjects,1964_Kansas_State_Wildcats_football_team,wordd,0.586,28,453
2025-12-01 21:04:25,Qwen/Qwen3-8B,MMLU_selected_subjects,Kings_of_South_Beach,meani,0.607,28,360
2025-12-01 21:06:33,Qwen/Qwen3-8B,MMLU_selected_subjects,1964_Kansas_State_Wildcats_football_team,chara,0.566,28,453
2025-12-01 21:09:11,Qwen/Qwen3-8B,MMLU_selected_subjects,Kings_of_South_Beach,wordd,0.608,28,360
2025-12-01 21:11:06,Qwen/Qwen3-8B,MMLU_selected_subjects,1965_Colorado_State_Rams_football_team,clean,0.581,28,239
2025-12-01 21:14:11,Qwen/Qwen3-8B,MMLU_selected_subjects,Kings_of_South_Beach,chara,0.505,28,360
2025-12-01 21:15:37,Qwen/Qwen3-8B,MMLU_selected_subjects,1965_Colorado_State_Rams_football_team,meani,0.589,28,239
2025-12-01 21:18:47,Qwen/Qwen3-8B,MMLU_selected_subjects,Kino_MacGregor,clean,0.543,28,227
2025-12-01 21:20:07,Qwen/Qwen3-8B,MMLU_selected_subjects,1965_Colorado_State_Rams_football_team,wordd,0.59,28,239
2025-12-01 21:23:21,Qwen/Qwen3-8B,MMLU_selected_subjects,Kino_MacGregor,meani,0.556,28,227
2025-12-01 21:24:54,Qwen/Qwen3-8B,MMLU_selected_subjects,1965_Colorado_State_Rams_football_team,chara,0.545,28,239
2025-12-01 21:27:52,Qwen/Qwen3-8B,MMLU_selected_subjects,Kino_MacGregor,wordd,0.583,28,227
2025-12-01 21:29:44,Qwen/Qwen3-8B,MMLU_selected_subjects,1968_New_Hampshire_Democratic_presidential_primary,clean,0.596,28,595
2025-12-01 21:32:38,Qwen/Qwen3-8B,MMLU_selected_subjects,Kino_MacGregor,chara,0.554,28,227
2025-12-01 21:34:30,Qwen/Qwen3-8B,MMLU_selected_subjects,1968_New_Hampshire_Democratic_presidential_primary,meani,0.611,28,595
2025-12-01 21:37:14,Qwen/Qwen3-8B,MMLU_selected_subjects,Kintampo_Senior_High_School,clean,0.562,28,314
2025-12-01 21:39:19,Qwen/Qwen3-8B,MMLU_selected_subjects,1968_New_Hampshire_Democratic_presidential_primary,wordd,0.588,28,595
2025-12-01 21:41:53,Qwen/Qwen3-8B,MMLU_selected_subjects,Kintampo_Senior_High_School,meani,0.585,28,314
2025-12-01 21:44:49,Qwen/Qwen3-8B,MMLU_selected_subjects,1968_New_Hampshire_Democratic_presidential_primary,chara,0.571,28,595
2025-12-01 21:46:31,Qwen/Qwen3-8B,MMLU_selected_subjects,Kintampo_Senior_High_School,wordd,0.6,28,314
2025-12-01 21:49:33,Qwen/Qwen3-8B,MMLU_selected_subjects,1969_Paddington_North_by-election,clean,0.591,28,438
2025-12-01 21:51:21,Qwen/Qwen3-8B,MMLU_selected_subjects,Kintampo_Senior_High_School,chara,0.523,28,314
2025-12-01 21:54:14,Qwen/Qwen3-8B,MMLU_selected_subjects,1969_Paddington_North_by-election,meani,0.596,28,438
2025-12-01 21:55:57,Qwen/Qwen3-8B,MMLU_selected_subjects,Kirk_Dunn,clean,0.546,28,286
2025-12-01 21:58:56,Qwen/Qwen3-8B,MMLU_selected_subjects,1969_Paddington_North_by-election,wordd,0.577,28,438
2025-12-01 22:00:31,Qwen/Qwen3-8B,MMLU_selected_subjects,Kirk_Dunn,meani,0.593,28,286
2025-12-01 22:04:07,Qwen/Qwen3-8B,MMLU_selected_subjects,1969_Paddington_North_by-election,chara,0.545,28,438
2025-12-01 22:05:07,Qwen/Qwen3-8B,MMLU_selected_subjects,Kirk_Dunn,wordd,0.611,28,286
2025-12-01 22:08:39,Qwen/Qwen3-8B,MMLU_selected_subjects,1969–70_Bundesliga,clean,0.578,28,200
2025-12-01 22:09:56,Qwen/Qwen3-8B,MMLU_selected_subjects,Kirk_Dunn,chara,0.527,28,286
2025-12-01 22:13:08,Qwen/Qwen3-8B,MMLU_selected_subjects,1969–70_Bundesliga,meani,0.599,28,200
2025-12-01 22:14:43,Qwen/Qwen3-8B,MMLU_selected_subjects,Kiur_Aarma,clean,0.549,28,411
2025-12-01 22:17:40,Qwen/Qwen3-8B,MMLU_selected_subjects,1969–70_Bundesliga,wordd,0.592,28,200
2025-12-01 22:19:29,Qwen/Qwen3-8B,MMLU_selected_subjects,Kiur_Aarma,meani,0.576,28,411
2025-12-01 22:22:23,Qwen/Qwen3-8B,MMLU_selected_subjects,1969–70_Bundesliga,chara,0.558,28,200
2025-12-01 22:24:14,Qwen/Qwen3-8B,MMLU_selected_subjects,Kiur_Aarma,wordd,0.594,28,411
2025-12-01 22:27:05,Qwen/Qwen3-8B,MMLU_selected_subjects,1972_African_Cup_of_Nations,clean,0.581,28,376
2025-12-01 22:29:20,Qwen/Qwen3-8B,MMLU_selected_subjects,Kiur_Aarma,chara,0.543,28,411
2025-12-01 22:31:46,Qwen/Qwen3-8B,MMLU_selected_subjects,1972_African_Cup_of_Nations,meani,0.61,28,376
2025-12-01 22:34:21,Qwen/Qwen3-8B,MMLU_selected_subjects,Konvergencie,clean,0.575,28,571
2025-12-01 22:36:26,Qwen/Qwen3-8B,MMLU_selected_subjects,1972_African_Cup_of_Nations,wordd,0.603,28,376
2025-12-01 22:39:15,Qwen/Qwen3-8B,MMLU_selected_subjects,Konvergencie,meani,0.595,28,571
2025-12-01 22:41:32,Qwen/Qwen3-8B,MMLU_selected_subjects,1972_African_Cup_of_Nations,chara,0.536,28,376
2025-12-01 22:44:12,Qwen/Qwen3-8B,MMLU_selected_subjects,Konvergencie,wordd,0.573,28,571
2025-12-01 22:46:06,Qwen/Qwen3-8B,MMLU_selected_subjects,1974_Camden_London_Borough_Council_election,clean,0.583,28,228
2025-12-01 22:49:37,Qwen/Qwen3-8B,MMLU_selected_subjects,Konvergencie,chara,0.531,28,571
2025-12-01 22:50:34,Qwen/Qwen3-8B,MMLU_selected_subjects,1974_Camden_London_Borough_Council_election,meani,0.587,28,228
2025-12-01 22:54:51,Qwen/Qwen3-8B,MMLU_selected_subjects,Kozo_Igarashi,clean,0.545,28,539
2025-12-01 22:55:06,Qwen/Qwen3-8B,MMLU_selected_subjects,1974_Camden_London_Borough_Council_election,wordd,0.575,28,228
2025-12-01 22:59:54,Qwen/Qwen3-8B,MMLU_selected_subjects,1974_Camden_London_Borough_Council_election,chara,0.57,28,228
2025-12-01 22:59:59,Qwen/Qwen3-8B,MMLU_selected_subjects,Kozo_Igarashi,meani,0.575,28,539
2025-12-01 23:04:38,Qwen/Qwen3-8B,MMLU_selected_subjects,1976–77_St._John's_Redmen_basketball_team,clean,0.574,28,366
2025-12-01 23:05:07,Qwen/Qwen3-8B,MMLU_selected_subjects,Kozo_Igarashi,wordd,0.593,28,539
2025-12-01 23:09:20,Qwen/Qwen3-8B,MMLU_selected_subjects,1976–77_St._John's_Redmen_basketball_team,meani,0.606,28,366
2025-12-01 23:10:38,Qwen/Qwen3-8B,MMLU_selected_subjects,Kozo_Igarashi,chara,0.543,28,539
2025-12-01 23:14:01,Qwen/Qwen3-8B,MMLU_selected_subjects,1976–77_St._John's_Redmen_basketball_team,wordd,0.611,28,366
2025-12-01 23:15:39,Qwen/Qwen3-8B,MMLU_selected_subjects,Kristijonas_Donelaitis,clean,0.567,28,571
2025-12-01 23:19:02,Qwen/Qwen3-8B,MMLU_selected_subjects,1976–77_St._John's_Redmen_basketball_team,chara,0.573,28,366
2025-12-01 23:20:32,Qwen/Qwen3-8B,MMLU_selected_subjects,Kristijonas_Donelaitis,meani,0.593,28,571
2025-12-01 23:23:38,Qwen/Qwen3-8B,MMLU_selected_subjects,1976–77_Washington_Capitals_season,clean,0.582,28,269
2025-12-01 23:25:28,Qwen/Qwen3-8B,MMLU_selected_subjects,Kristijonas_Donelaitis,wordd,0.6,28,571
2025-12-01 23:28:08,Qwen/Qwen3-8B,MMLU_selected_subjects,1976–77_Washington_Capitals_season,meani,0.606,28,269
2025-12-01 23:30:50,Qwen/Qwen3-8B,MMLU_selected_subjects,Kristijonas_Donelaitis,chara,0.529,28,571
2025-12-01 23:32:43,Qwen/Qwen3-8B,MMLU_selected_subjects,1976–77_Washington_Capitals_season,wordd,0.608,28,269
2025-12-01 23:35:23,Qwen/Qwen3-8B,MMLU_selected_subjects,Krušni_Vrh,clean,0.553,28,219
2025-12-01 23:37:33,Qwen/Qwen3-8B,MMLU_selected_subjects,1976–77_Washington_Capitals_season,chara,0.567,28,269
2025-12-01 23:39:55,Qwen/Qwen3-8B,MMLU_selected_subjects,Krušni_Vrh,meani,0.582,28,219
2025-12-01 23:42:03,Qwen/Qwen3-8B,MMLU_selected_subjects,1977_Ballymoney_Borough_Council_election,clean,0.585,28,221
2025-12-01 23:44:27,Qwen/Qwen3-8B,MMLU_selected_subjects,Krušni_Vrh,wordd,0.586,28,219
2025-12-01 23:46:33,Qwen/Qwen3-8B,MMLU_selected_subjects,1977_Ballymoney_Borough_Council_election,meani,0.603,28,221
2025-12-01 23:49:11,Qwen/Qwen3-8B,MMLU_selected_subjects,Krušni_Vrh,chara,0.606,28,219
2025-12-01 23:51:07,Qwen/Qwen3-8B,MMLU_selected_subjects,1977_Ballymoney_Borough_Council_election,wordd,0.575,28,221
2025-12-01 23:53:48,Qwen/Qwen3-8B,MMLU_selected_subjects,Kuala_Pilah_(town),clean,0.553,28,201
2025-12-01 23:55:54,Qwen/Qwen3-8B,MMLU_selected_subjects,1977_Ballymoney_Borough_Council_election,chara,0.558,28,221
2025-12-01 23:58:25,Qwen/Qwen3-8B,MMLU_selected_subjects,Kuala_Pilah_(town),meani,0.582,28,201
2025-12-02 00:00:56,Qwen/Qwen3-8B,MMLU_selected_subjects,1980_WTA_Tour,clean,0.609,28,671
2025-12-02 00:03:02,Qwen/Qwen3-8B,MMLU_selected_subjects,Kuala_Pilah_(town),wordd,0.583,28,201
2025-12-02 00:05:59,Qwen/Qwen3-8B,MMLU_selected_subjects,1980_WTA_Tour,meani,0.597,28,671
2025-12-02 00:07:47,Qwen/Qwen3-8B,MMLU_selected_subjects,Kuala_Pilah_(town),chara,0.562,28,201
2025-12-02 00:11:06,Qwen/Qwen3-8B,MMLU_selected_subjects,1980_WTA_Tour,wordd,0.612,28,671
2025-12-02 00:12:33,Qwen/Qwen3-8B,MMLU_selected_subjects,Kwik,clean,0.518,28,304
2025-12-02 00:16:46,Qwen/Qwen3-8B,MMLU_selected_subjects,1980_WTA_Tour,chara,0.524,28,671
2025-12-02 00:17:18,Qwen/Qwen3-8B,MMLU_selected_subjects,Kwik,meani,0.578,28,304
2025-12-02 00:21:33,Qwen/Qwen3-8B,MMLU_selected_subjects,1981_Grand_Prix_(tennis),clean,0.607,28,556
2025-12-02 00:21:59,Qwen/Qwen3-8B,MMLU_selected_subjects,Kwik,wordd,0.584,28,304
2025-12-02 00:26:19,Qwen/Qwen3-8B,MMLU_selected_subjects,1981_Grand_Prix_(tennis),meani,0.6,28,556
2025-12-02 00:26:52,Qwen/Qwen3-8B,MMLU_selected_subjects,Kwik,chara,0.557,28,304
2025-12-02 00:31:05,Qwen/Qwen3-8B,MMLU_selected_subjects,1981_Grand_Prix_(tennis),wordd,0.594,28,556
2025-12-02 00:31:21,Qwen/Qwen3-8B,MMLU_selected_subjects,L,clean,0.51,28,217
2025-12-02 00:35:50,Qwen/Qwen3-8B,MMLU_selected_subjects,L,meani,0.554,28,217
2025-12-02 00:36:29,Qwen/Qwen3-8B,MMLU_selected_subjects,1981_Grand_Prix_(tennis),chara,0.559,28,556
2025-12-02 00:40:24,Qwen/Qwen3-8B,MMLU_selected_subjects,L,wordd,0.509,28,217
2025-12-02 00:41:15,Qwen/Qwen3-8B,MMLU_selected_subjects,1983_Illinois_State_Redbirds_football_team,clean,0.593,28,481
2025-12-02 00:45:02,Qwen/Qwen3-8B,MMLU_selected_subjects,L,chara,0.538,28,217
2025-12-02 00:45:59,Qwen/Qwen3-8B,MMLU_selected_subjects,1983_Illinois_State_Redbirds_football_team,meani,0.613,28,481
2025-12-02 00:49:40,Qwen/Qwen3-8B,MMLU_selected_subjects,"Labrujó,_Rendufe_e_Vilar_do_Monte",clean,0.582,28,252
2025-12-02 00:50:44,Qwen/Qwen3-8B,MMLU_selected_subjects,1983_Illinois_State_Redbirds_football_team,wordd,0.611,28,481
2025-12-02 00:54:17,Qwen/Qwen3-8B,MMLU_selected_subjects,"Labrujó,_Rendufe_e_Vilar_do_Monte",meani,0.608,28,252
2025-12-02 00:56:05,Qwen/Qwen3-8B,MMLU_selected_subjects,1983_Illinois_State_Redbirds_football_team,chara,0.553,28,481
2025-12-02 00:58:53,Qwen/Qwen3-8B,MMLU_selected_subjects,"Labrujó,_Rendufe_e_Vilar_do_Monte",wordd,0.603,28,252
2025-12-02 01:00:42,Qwen/Qwen3-8B,MMLU_selected_subjects,1984_Volvo_International,clean,0.594,28,291
2025-12-02 01:03:41,Qwen/Qwen3-8B,MMLU_selected_subjects,"Labrujó,_Rendufe_e_Vilar_do_Monte",chara,0.537,28,252
2025-12-02 01:05:19,Qwen/Qwen3-8B,MMLU_selected_subjects,1984_Volvo_International,meani,0.593,28,291
2025-12-02 01:08:24,Qwen/Qwen3-8B,MMLU_selected_subjects,Lady_(Brett_Young_song),clean,0.506,28,391
2025-12-02 01:09:58,Qwen/Qwen3-8B,MMLU_selected_subjects,1984_Volvo_International,wordd,0.592,28,291
2025-12-02 01:13:08,Qwen/Qwen3-8B,MMLU_selected_subjects,Lady_(Brett_Young_song),meani,0.584,28,391
2025-12-02 01:14:54,Qwen/Qwen3-8B,MMLU_selected_subjects,1984_Volvo_International,chara,0.531,28,291
2025-12-02 01:17:48,Qwen/Qwen3-8B,MMLU_selected_subjects,Lady_(Brett_Young_song),wordd,0.583,28,391
2025-12-02 01:19:29,Qwen/Qwen3-8B,MMLU_selected_subjects,1988_Orlando_Lions_season,clean,0.582,28,276
2025-12-02 01:22:52,Qwen/Qwen3-8B,MMLU_selected_subjects,Lady_(Brett_Young_song),chara,0.535,28,391
2025-12-02 01:24:03,Qwen/Qwen3-8B,MMLU_selected_subjects,1988_Orlando_Lions_season,meani,0.569,28,276
