timestamp,model_name,test_name,context_title,context_type,accuracy,seed,text_length
2025-12-17 11:22:51,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_550,meani,0.589,28,683
2025-12-17 11:25:52,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_100,wordd,0.606,28,506
2025-12-17 11:27:43,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_550,wordd,0.563,28,683
2025-12-17 11:31:03,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_100,chara,0.572,28,506
2025-12-17 11:33:17,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_550,chara,0.529,28,683
2025-12-17 11:35:54,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_1000,clean,0.592,28,718
2025-12-17 11:38:06,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_551,clean,0.596,28,482
2025-12-17 11:40:54,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_1000,meani,0.606,28,718
2025-12-17 11:43:02,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_551,meani,0.597,28,482
2025-12-17 11:45:55,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_1000,wordd,0.593,28,718
2025-12-17 11:47:50,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_551,wordd,0.57,28,482
2025-12-17 11:51:33,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_1000,chara,0.522,28,718
2025-12-17 11:53:06,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_551,chara,0.567,28,482
2025-12-17 11:56:20,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_101,clean,0.596,28,606
2025-12-17 11:57:56,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_552,clean,0.608,28,313
2025-12-17 12:01:11,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_101,meani,0.595,28,606
2025-12-17 12:02:36,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_552,meani,0.594,28,313
2025-12-17 12:05:54,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_101,wordd,0.578,28,606
2025-12-17 12:07:13,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_552,wordd,0.574,28,313
2025-12-17 12:11:18,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_101,chara,0.531,28,606
2025-12-17 12:12:05,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_552,chara,0.571,28,313
2025-12-17 12:16:01,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_102,clean,0.614,28,502
2025-12-17 12:17:15,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_553,clean,0.593,28,786
2025-12-17 12:20:43,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_102,meani,0.616,28,502
2025-12-17 12:22:35,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_553,meani,0.606,28,786
2025-12-17 12:25:25,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_102,wordd,0.578,28,502
2025-12-17 12:28:11,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_553,wordd,0.57,28,786
2025-12-17 12:30:46,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_102,chara,0.556,28,502
2025-12-17 12:34:06,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_553,chara,0.517,28,786
2025-12-17 12:35:26,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_103,clean,0.623,28,430
2025-12-17 12:38:55,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_554,clean,0.619,28,589
2025-12-17 12:40:05,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_103,meani,0.597,28,430
2025-12-17 12:43:45,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_554,meani,0.611,28,589
2025-12-17 12:44:43,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_103,wordd,0.621,28,430
2025-12-17 12:48:36,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_554,wordd,0.596,28,589
2025-12-17 12:49:45,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_103,chara,0.576,28,430
2025-12-17 12:54:09,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_554,chara,0.571,28,589
2025-12-17 12:54:45,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_104,clean,0.594,28,720
2025-12-17 12:59:09,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_555,clean,0.613,28,696
2025-12-17 12:59:42,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_104,meani,0.611,28,720
2025-12-17 13:04:07,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_555,meani,0.607,28,696
2025-12-17 13:04:38,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_104,wordd,0.569,28,720
2025-12-17 13:09:02,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_555,wordd,0.608,28,696
2025-12-17 13:10:21,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_104,chara,0.565,28,720
2025-12-17 13:14:41,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_555,chara,0.529,28,696
2025-12-17 13:15:16,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_105,clean,0.622,28,753
2025-12-17 13:19:36,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_556,clean,0.588,28,602
2025-12-17 13:20:11,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_105,meani,0.61,28,753
2025-12-17 13:24:29,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_556,meani,0.618,28,602
2025-12-17 13:25:04,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_105,wordd,0.607,28,753
2025-12-17 13:29:22,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_556,wordd,0.594,28,602
2025-12-17 13:30:48,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_105,chara,0.57,28,753
2025-12-17 13:34:49,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_556,chara,0.548,28,602
2025-12-17 13:35:43,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_106,clean,0.584,28,734
2025-12-17 13:39:42,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_557,clean,0.604,28,626
2025-12-17 13:40:40,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_106,meani,0.594,28,734
2025-12-17 13:44:36,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_557,meani,0.598,28,626
2025-12-17 13:45:39,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_106,wordd,0.569,28,734
2025-12-17 13:49:36,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_557,wordd,0.617,28,626
2025-12-17 13:51:24,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_106,chara,0.544,28,734
2025-12-17 13:55:08,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_557,chara,0.575,28,626
2025-12-17 13:56:04,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_107,clean,0.611,28,370
2025-12-17 13:59:56,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_558,clean,0.583,28,428
2025-12-17 14:00:46,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_107,meani,0.608,28,370
2025-12-17 14:04:40,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_558,meani,0.597,28,428
2025-12-17 14:05:29,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_107,wordd,0.601,28,370
2025-12-17 14:09:23,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_558,wordd,0.598,28,428
2025-12-17 14:10:30,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_107,chara,0.556,28,370
2025-12-17 14:14:36,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_558,chara,0.544,28,428
2025-12-17 14:15:32,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_108,clean,0.607,28,770
2025-12-17 14:19:24,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_559,clean,0.619,28,275
2025-12-17 14:20:30,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_108,meani,0.587,28,770
2025-12-17 14:24:07,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_559,meani,0.59,28,275
2025-12-17 14:25:27,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_108,wordd,0.597,28,770
2025-12-17 14:28:48,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_559,wordd,0.597,28,275
2025-12-17 14:31:13,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_108,chara,0.528,28,770
2025-12-17 14:33:40,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_559,chara,0.56,28,275
2025-12-17 14:36:08,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_109,clean,0.567,28,745
2025-12-17 14:38:38,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_56,clean,0.61,28,632
2025-12-17 14:41:07,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_109,meani,0.591,28,745
2025-12-17 14:43:34,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_56,meani,0.602,28,632
2025-12-17 14:46:02,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_109,wordd,0.584,28,745
2025-12-17 14:48:29,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_56,wordd,0.598,28,632
2025-12-17 14:51:44,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_109,chara,0.552,28,745
2025-12-17 14:54:06,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_56,chara,0.53,28,632
2025-12-17 14:56:43,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_11,clean,0.607,28,741
2025-12-17 14:58:54,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_560,clean,0.612,28,394
2025-12-17 15:01:41,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_11,meani,0.613,28,741
2025-12-17 15:03:44,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_560,meani,0.606,28,394
2025-12-17 15:06:40,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_11,wordd,0.611,28,741
2025-12-17 15:08:22,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_560,wordd,0.602,28,394
2025-12-17 15:12:21,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_11,chara,0.569,28,741
2025-12-17 15:13:28,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_560,chara,0.533,28,394
2025-12-17 15:17:06,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_110,clean,0.585,28,401
2025-12-17 15:18:13,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_561,clean,0.623,28,506
2025-12-17 15:21:54,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_110,meani,0.607,28,401
2025-12-17 15:23:02,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_561,meani,0.622,28,506
2025-12-17 15:26:43,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_110,wordd,0.589,28,401
2025-12-17 15:27:53,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_561,wordd,0.602,28,506
2025-12-17 15:31:48,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_110,chara,0.544,28,401
2025-12-17 15:33:11,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_561,chara,0.575,28,506
2025-12-17 15:36:46,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_111,clean,0.615,28,688
2025-12-17 15:38:13,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_562,clean,0.608,28,638
2025-12-17 15:41:41,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_111,meani,0.628,28,688
2025-12-17 15:43:17,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_562,meani,0.587,28,638
2025-12-17 15:46:37,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_111,wordd,0.623,28,688
2025-12-17 15:48:13,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_562,wordd,0.602,28,638
2025-12-17 15:52:17,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_111,chara,0.535,28,688
2025-12-17 15:53:43,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_562,chara,0.531,28,638
2025-12-17 15:57:05,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_112,clean,0.606,28,492
2025-12-17 15:58:27,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_563,clean,0.612,28,475
2025-12-17 16:01:55,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_112,meani,0.61,28,492
2025-12-17 16:03:09,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_563,meani,0.605,28,475
2025-12-17 16:06:43,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_112,wordd,0.608,28,492
2025-12-17 16:07:50,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_563,wordd,0.598,28,475
2025-12-17 16:11:58,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_112,chara,0.564,28,492
2025-12-17 16:13:02,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_563,chara,0.585,28,475
2025-12-17 16:16:57,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_113,clean,0.619,28,743
2025-12-17 16:17:39,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_564,clean,0.622,28,422
2025-12-17 16:21:55,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_113,meani,0.607,28,743
2025-12-17 16:22:19,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_564,meani,0.61,28,422
2025-12-17 16:26:56,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_113,wordd,0.59,28,743
2025-12-17 16:27:02,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_564,wordd,0.614,28,422
2025-12-17 16:32:07,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_564,chara,0.574,28,422
2025-12-17 16:32:37,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_113,chara,0.542,28,743
2025-12-17 16:37:09,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_565,clean,0.588,28,712
2025-12-17 16:37:22,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_114,clean,0.603,28,537
2025-12-17 16:42:04,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_114,meani,0.605,28,537
2025-12-17 16:42:08,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_565,meani,0.582,28,712
2025-12-17 16:46:46,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_114,wordd,0.587,28,537
2025-12-17 16:47:09,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_565,wordd,0.577,28,712
2025-12-17 16:52:09,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_114,chara,0.53,28,537
2025-12-17 16:52:57,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_565,chara,0.519,28,712
2025-12-17 16:56:52,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_115,clean,0.622,28,594
2025-12-17 16:57:35,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_566,clean,0.605,28,429
2025-12-17 17:01:38,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_115,meani,0.622,28,594
2025-12-17 17:02:12,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_566,meani,0.62,28,429
2025-12-17 17:06:26,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_115,wordd,0.611,28,594
2025-12-17 17:06:50,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_566,wordd,0.604,28,429
2025-12-17 17:11:56,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_115,chara,0.567,28,594
2025-12-17 17:11:57,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_566,chara,0.582,28,429
2025-12-17 17:16:37,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_567,clean,0.59,28,472
2025-12-17 17:16:37,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_116,clean,0.581,28,415
2025-12-17 17:21:17,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_567,meani,0.601,28,472
2025-12-17 17:21:18,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_116,meani,0.591,28,415
2025-12-17 17:25:58,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_567,wordd,0.595,28,472
2025-12-17 17:26:00,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_116,wordd,0.589,28,415
2025-12-17 17:31:02,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_116,chara,0.564,28,415
2025-12-17 17:31:10,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_567,chara,0.531,28,472
2025-12-17 17:35:29,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_117,clean,0.626,28,237
2025-12-17 17:36:00,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_568,clean,0.586,28,685
2025-12-17 17:39:55,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_117,meani,0.61,28,237
2025-12-17 17:40:50,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_568,meani,0.594,28,685
2025-12-17 17:44:21,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_117,wordd,0.595,28,237
2025-12-17 17:45:42,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_568,wordd,0.578,28,685
2025-12-17 17:49:00,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_117,chara,0.543,28,237
2025-12-17 17:51:16,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_568,chara,0.553,28,685
2025-12-17 17:53:37,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_118,clean,0.618,28,386
2025-12-17 17:55:57,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_569,clean,0.601,28,395
2025-12-17 17:58:13,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_118,meani,0.617,28,386
2025-12-17 18:00:37,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_569,meani,0.604,28,395
2025-12-17 18:02:51,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_118,wordd,0.623,28,386
2025-12-17 18:05:17,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_569,wordd,0.584,28,395
2025-12-17 18:07:50,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_118,chara,0.587,28,386
2025-12-17 18:10:19,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_569,chara,0.526,28,395
2025-12-17 18:12:30,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_119,clean,0.607,28,528
2025-12-17 18:15:03,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_57,clean,0.604,28,445
2025-12-17 18:17:10,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_119,meani,0.585,28,528
2025-12-17 18:19:45,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_57,meani,0.596,28,445
2025-12-17 18:21:50,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_119,wordd,0.578,28,528
2025-12-17 18:24:28,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_57,wordd,0.585,28,445
2025-12-17 18:27:05,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_119,chara,0.544,28,528
2025-12-17 18:29:36,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_57,chara,0.535,28,445
2025-12-17 18:31:39,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_12,clean,0.612,28,438
2025-12-17 18:34:13,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_570,clean,0.602,28,370
2025-12-17 18:36:12,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_12,meani,0.612,28,438
2025-12-17 18:38:48,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_570,meani,0.612,28,370
2025-12-17 18:40:50,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_12,wordd,0.617,28,438
2025-12-17 18:43:21,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_570,wordd,0.601,28,370
2025-12-17 18:45:59,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_12,chara,0.559,28,438
2025-12-17 18:48:18,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_570,chara,0.547,28,370
2025-12-17 18:50:44,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_120,clean,0.573,28,642
2025-12-17 18:52:57,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_571,clean,0.614,28,441
2025-12-17 18:55:27,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_120,meani,0.597,28,642
2025-12-17 18:57:37,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_571,meani,0.613,28,441
2025-12-17 19:00:11,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_120,wordd,0.596,28,642
2025-12-17 19:02:18,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_571,wordd,0.594,28,441
2025-12-17 19:05:36,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_120,chara,0.554,28,642
2025-12-17 19:07:22,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_571,chara,0.586,28,441
2025-12-17 19:10:21,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_121,clean,0.626,28,569
2025-12-17 19:12:04,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_572,clean,0.616,28,468
2025-12-17 19:15:09,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_121,meani,0.622,28,569
2025-12-17 19:16:47,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_572,meani,0.575,28,468
2025-12-17 19:19:56,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_121,wordd,0.607,28,569
2025-12-17 19:21:29,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_572,wordd,0.589,28,468
2025-12-17 19:25:14,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_121,chara,0.579,28,569
2025-12-17 19:26:39,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_572,chara,0.576,28,468
2025-12-17 19:29:50,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_122,clean,0.583,28,406
2025-12-17 19:31:27,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_573,clean,0.594,28,586
2025-12-17 19:34:24,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_122,meani,0.604,28,406
2025-12-17 19:36:11,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_573,meani,0.604,28,586
2025-12-17 19:39:07,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_122,wordd,0.58,28,406
2025-12-17 19:40:56,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_573,wordd,0.592,28,586
2025-12-17 19:44:12,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_122,chara,0.548,28,406
2025-12-17 19:46:19,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_573,chara,0.562,28,586
2025-12-17 19:49:01,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_123,clean,0.593,28,783
2025-12-17 19:50:48,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_574,clean,0.615,28,239
2025-12-17 19:53:51,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_123,meani,0.602,28,783
2025-12-17 19:55:17,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_574,meani,0.623,28,239
2025-12-17 19:58:40,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_123,wordd,0.572,28,783
2025-12-17 19:59:56,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_574,wordd,0.574,28,239
2025-12-17 20:04:22,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_123,chara,0.554,28,783
2025-12-17 20:04:38,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_574,chara,0.563,28,239
2025-12-17 20:09:12,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_124,clean,0.626,28,697
2025-12-17 20:09:33,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_575,clean,0.611,28,771
2025-12-17 20:14:08,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_124,meani,0.622,28,697
2025-12-17 20:14:28,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_575,meani,0.603,28,771
2025-12-17 20:18:58,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_124,wordd,0.584,28,697
2025-12-17 20:19:25,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_575,wordd,0.593,28,771
2025-12-17 20:24:32,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_124,chara,0.54,28,697
2025-12-17 20:25:11,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_575,chara,0.555,28,771
2025-12-17 20:29:19,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_125,clean,0.616,28,657
2025-12-17 20:29:55,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_576,clean,0.603,28,526
2025-12-17 20:34:07,Qwen/Qwen3-8B,MMLU_selected_subjects,isot_true_125,meani,0.604,28,657
